epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,20129.3,1.22352,0.71201,0.84764,0.52963,0.39895,0.41392,0.24602,1.31505,0.9222,0.87378,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,20279.9,1.22569,0.71236,0.84443,0.5272,0.40047,0.41348,0.24615,1.31494,0.92207,0.8738,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,20429.6,1.21931,0.70965,0.84682,0.52688,0.40078,0.41389,0.24616,1.31501,0.92216,0.8738,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,20580.7,1.22215,0.71084,0.84674,0.5286,0.40013,0.41433,0.24642,1.31547,0.92231,0.87401,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,20731.1,1.21187,0.70427,0.84583,0.52535,0.39993,0.41396,0.24604,1.31545,0.92297,0.87428,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,20881.5,1.21534,0.70636,0.84691,0.52298,0.40209,0.41439,0.24611,1.31582,0.9233,0.87442,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,21032.3,1.21176,0.70305,0.84552,0.5272,0.39816,0.41397,0.24589,1.31625,0.92349,0.87455,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,21184.3,1.217,0.70292,0.84529,0.52913,0.3983,0.41363,0.24584,1.31623,0.92445,0.87444,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,21335.3,1.21146,0.70167,0.84528,0.53104,0.39978,0.41415,0.24609,1.31615,0.92476,0.87444,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,21485.7,1.20484,0.69851,0.84577,0.53544,0.39749,0.41446,0.24606,1.31622,0.92527,0.87442,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,21636.4,1.21101,0.6985,0.84491,0.53527,0.39856,0.41471,0.24615,1.31614,0.92554,0.87444,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,21787.9,1.20709,0.69376,0.84565,0.53322,0.39984,0.41365,0.24569,1.31629,0.92588,0.87433,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,21938.7,1.20529,0.6945,0.84395,0.52561,0.40313,0.41384,0.24601,1.31645,0.92647,0.87436,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,22089.6,1.20804,0.69667,0.84339,0.52897,0.40166,0.41334,0.24565,1.31631,0.92673,0.87456,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,22240.7,1.1992,0.68942,0.84424,0.52939,0.40139,0.41351,0.24561,1.31719,0.9276,0.87469,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
