epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,16063.4,1.2656,0.7555,0.85378,0.52197,0.40083,0.41536,0.24783,1.25401,0.87169,0.84678,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,16185.8,1.25436,0.75762,0.85541,0.52703,0.39652,0.4158,0.24775,1.25441,0.8717,0.84676,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,16304.8,1.25989,0.75093,0.85491,0.53309,0.3946,0.41488,0.2472,1.25499,0.87231,0.84677,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,16428.2,1.26163,0.75355,0.85165,0.5332,0.3955,0.41554,0.24725,1.25505,0.87281,0.84664,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,16546.7,1.26385,0.75684,0.85406,0.53149,0.39507,0.41468,0.24641,1.25583,0.87353,0.84673,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,16663.6,1.26003,0.75218,0.85374,0.53214,0.39532,0.41441,0.24637,1.25587,0.8739,0.84695,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,16781.7,1.26122,0.7446,0.85095,0.53427,0.39616,0.41404,0.24638,1.25633,0.8743,0.84707,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,16899.8,1.26057,0.74868,0.85281,0.5278,0.39886,0.41432,0.24632,1.25631,0.87443,0.84709,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,17019.9,1.24447,0.74226,0.85451,0.52851,0.39933,0.41447,0.24661,1.2564,0.87408,0.84718,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,17141.5,1.24485,0.73949,0.85267,0.53182,0.39656,0.41402,0.2464,1.25637,0.87379,0.84726,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,17261.8,1.24727,0.74094,0.85248,0.52993,0.39836,0.41451,0.2465,1.25621,0.87372,0.84723,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,17381.3,1.24433,0.73384,0.84768,0.52951,0.39944,0.41418,0.24638,1.25627,0.87424,0.8472,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,17503.1,1.23895,0.73704,0.85126,0.53092,0.39871,0.41374,0.246,1.25611,0.87427,0.84719,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,17624.9,1.22494,0.7245,0.85008,0.53042,0.39993,0.4143,0.24652,1.25589,0.87405,0.8471,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,17747.5,1.23449,0.72647,0.84988,0.53164,0.3989,0.41376,0.24646,1.25626,0.87456,0.84708,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,17870,1.23709,0.73159,0.84905,0.53339,0.39763,0.41361,0.24626,1.25635,0.87457,0.84705,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,17990.8,1.23854,0.72976,0.85163,0.53422,0.39649,0.41355,0.24641,1.25619,0.87457,0.84705,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,18111.5,1.23969,0.72641,0.84732,0.53043,0.39773,0.4132,0.24611,1.25628,0.87452,0.84714,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,18232.7,1.2425,0.72814,0.84965,0.53063,0.39736,0.4129,0.24585,1.25639,0.87488,0.84721,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,18353.5,1.22717,0.72327,0.84966,0.5274,0.40073,0.41301,0.24587,1.25668,0.87546,0.84728,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,18473.4,1.23268,0.72488,0.84578,0.52821,0.40046,0.41336,0.24574,1.25671,0.87574,0.84732,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,18593.2,1.23903,0.72689,0.84801,0.52736,0.39994,0.41288,0.24535,1.2567,0.87582,0.84746,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,18714.4,1.22688,0.71875,0.84762,0.52992,0.39887,0.41266,0.24516,1.25718,0.87662,0.84756,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,18834.2,1.23156,0.71928,0.84736,0.52966,0.39982,0.41298,0.24505,1.25716,0.87696,0.84755,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,18955.7,1.22453,0.71361,0.84605,0.52855,0.4006,0.41323,0.24527,1.25713,0.8771,0.84753,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,19077,1.2113,0.71139,0.84835,0.52984,0.40011,0.41326,0.24546,1.25699,0.87736,0.84745,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,19197.1,1.22295,0.71024,0.84417,0.53051,0.39894,0.41339,0.24519,1.25698,0.87717,0.84752,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,19319.3,1.21765,0.70855,0.84648,0.53259,0.39854,0.41326,0.24523,1.25698,0.87757,0.84749,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,19439.4,1.22955,0.71365,0.84626,0.52828,0.39822,0.41255,0.24508,1.25727,0.87734,0.84744,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,19558.3,1.21258,0.70553,0.84776,0.53027,0.39639,0.41271,0.24509,1.25737,0.87792,0.84735,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,19679.4,1.22269,0.70969,0.84643,0.52975,0.39799,0.41265,0.24526,1.25733,0.8778,0.84739,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,19800.4,1.21637,0.7032,0.84407,0.52928,0.39852,0.41252,0.2451,1.25749,0.87811,0.84731,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,19921.4,1.21173,0.70171,0.84477,0.53051,0.39789,0.41242,0.24529,1.25777,0.87849,0.84735,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,20044.7,1.20922,0.69938,0.84341,0.52929,0.39921,0.41227,0.24537,1.25757,0.8787,0.84732,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,20165.1,1.21102,0.70005,0.84478,0.52893,0.39827,0.41202,0.24513,1.25776,0.87914,0.84724,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,20285.8,1.21934,0.70391,0.84655,0.53041,0.39785,0.41223,0.24502,1.25779,0.87908,0.84725,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
